galaxy,subset,n_points,morph_slice,quality_flag,hubble_type,distance_mpc,luminosity_36e9_sol,mhi_1e9_sol_mass,gas_fraction_proxy,reff_kpc,rdisk_kpc,sbeff_sol_lum_pc2,rmse_c4_4_kms,rmse_baryon_kms,rmse_mond_kms,rmse_nfw_kms,rmse_iso_kms,rmse_burkert_kms,mae_c4_4_kms,mae_baryon_kms,mae_mond_kms,mae_nfw_kms,mae_iso_kms,mae_burkert_kms,median_abs_c4_4_kms,median_abs_baryon_kms,median_abs_mond_kms,median_abs_nfw_kms,median_abs_iso_kms,median_abs_burkert_kms,vflat_sample_kms,c4_vflat_proxy_kms,best_comparator_equal_weight
NGC4100,external_151,24,bulge_rich_hsb,1,4,18.0,59.394,3.102,0.049635176651305686,4.93,2.15,388.0,22.020689059779112,93.47910774193687,15.129761693990762,53.57598757133671,14.910012721168213,14.187785708344434,19.331542264986755,90.17569075154738,10.736503942531243,51.22606031722569,12.854543094668514,12.75259656281147,19.322964670642975,99.94504328416232,7.289292070390928,57.63361444757066,11.252080215049531,15.231766029089712,158.2,168.93280342907158,burkert
NGC4138,calibration_24,7,bulge_rich_hsb,2,0,18.0,44.111,1.483,0.03252620958898101,1.91,1.51,1909.11,26.623121017289716,86.479431452436,11.888388046355457,41.23504671595944,7.984335109678578,4.837674433299362,24.661548194171303,83.11556270221955,11.203742464029578,40.24182572000224,6.595475101053316,3.7745637194138704,28.648647427997204,89.83442590513529,10.053411442900227,44.55198644258627,5.276114420933993,2.0780151424021085,147.3,167.9841469714803,burkert
NGC4157,external_151,17,bulge_rich_hsb,1,3,18.0,105.62,8.226,0.0722555030479771,4.44,2.32,848.85,8.709147562362388,85.84644882170976,35.34662419683399,51.140757921727136,9.051100875661708,12.139693182952643,7.518410788219252,79.11361336244462,33.79984092266453,47.61016644345614,6.843269966265765,11.026720492639669,6.992311779573868,85.83712222898443,34.05595715932361,49.393170038849405,6.1476767316229655,11.530426002473462,184.7,200.76085342123093,c4_4
NGC4183,external_151,23,bulge_rich_hsb,1,6,18.0,10.838,3.506,0.24442275515895148,4.47,2.79,86.46,15.704157851580506,53.042764749116984,35.054045060438064,5.903856414615638,4.674024954098705,6.152623159720354,13.596182408509865,51.651711915020314,33.06946815287868,5.106873708429829,3.7485984482212635,5.521130366990321,13.472332464990842,56.404571866466505,33.90728437094808,4.816177948865587,3.122265367498713,4.830027066838795,110.6,135.79061125988156,iso
NGC4214,external_151,14,low_mass_dwarf,2,10,2.87,1.141,0.486,0.29870928088506454,0.7,0.51,363.77,16.589747157141126,41.749618238378595,9.247943435544055,5.086966356562948,6.660322761407884,8.043291670770056,15.385177889646712,40.679625447339966,8.343494279899524,2.4685809738780624,4.488727953242852,4.779609077118833,14.806956794676903,45.13345085975388,7.8698529431390085,0.3208073985334323,1.983473628864786,2.618030574678734,80.1,73.45478485247172,nfw
NGC4217,external_151,19,bulge_rich_hsb,1,3,18.0,85.299,2.562,0.029159695428005596,5.28,2.94,483.98,65.88018777873313,120.9622205912358,41.41994926827975,71.26161490768048,10.869750338738685,10.203476477721168,63.26750513677255,117.49442390854382,39.04156515328374,68.6042760024513,9.826600752661518,7.681620022795408,67.57817683549958,128.02295842111755,44.862292072508495,75.45509146231551,10.11552198507708,6.726554332219848,181.3,131.68905212879736,burkert
NGC4389,external_151,6,ordinary_disk,3,4,18.0,21.328,0.539,0.024649014496730234,4.05,2.79,207.41,30.384205249039017,23.336808573764294,79.37230132512822,23.472027667184193,23.385797508873008,23.41421430305942,30.296505242438496,22.04026713279813,78.7379895551976,22.193849969091527,22.106691048526965,22.144082049221097,30.743714810182347,25.28526795882911,83.11134343215582,25.431552264645518,25.334698656326076,25.363980572792812,0.0,136.13028563771593,baryon
NGC4559,external_151,32,bulge_rich_hsb,1,6,9.0,19.377,5.811,0.23070509766555503,3.82,2.1,211.27,16.25545634632691,50.45120324720744,44.09564092194139,11.129467518873609,2.923093091622404,3.928988434002836,14.722443614536676,45.38055546049754,43.70640455786037,10.370781614832906,2.4412028380182162,3.3266814119029395,17.298754450417853,54.91707938252724,43.47845188154008,11.74702416876248,2.254170361301064,2.9516109187353976,121.2,142.36563299496302,iso
NGC5005,external_151,18,bulge_rich_hsb,1,4,16.9,178.72,1.28,0.0071111111111111115,3.97,9.45,1789.91,81.9616245740837,80.55330572105312,92.86112976738843,61.519432190071925,56.52070736483222,36.288062612798875,69.95617552770811,66.81103716456217,80.00117644517098,53.49343262964703,49.277899099136775,30.766135955991533,66.54524162587663,53.74929957801764,77.01278378992659,53.4988684297078,46.3587616491654,27.013558462900605,262.2,339.1869300073849,burkert
NGC5033,external_151,22,bulge_rich_hsb,1,5,15.7,110.509,11.314,0.09287244608981883,2.94,5.16,2036.24,39.5037654506607,102.66205923781477,46.41657404255662,70.64372387410393,25.234635937663025,35.214938422684284,24.27419528798448,96.18503583363153,38.70681230580487,65.0142533886704,21.12594450396836,21.957197420863576,10.370185081572359,102.67515824268524,34.942654032763315,77.45394268850546,20.636725075360886,12.808294782448854,194.2,227.42051141883255,iso
NGC5055,calibration_24,28,bulge_rich_hsb,1,4,9.9,152.922,11.722,0.07119603508175214,4.18,3.2,1383.02,49.834392219269716,79.1115601328321,82.87903682376188,52.66277154763264,30.5862128719659,32.51518287132733,39.37673142329196,66.20685867414906,70.18180180911736,47.30212271985891,21.158578485931912,26.442001162344873,31.83819206938057,52.21616279735109,64.42041709829194,56.92631975926417,7.197527921913164,19.711744610711918,179.0,294.33516081885455,iso
NGC5371,external_151,19,bulge_rich_hsb,1,4,39.7,340.393,11.18,0.031799939130706854,9.8,7.44,560.83,107.40348700458196,34.212016039521224,146.28565778775385,28.111186350890215,30.955837881773427,25.650302011206556,97.3528821454112,24.119597715533168,136.17313504684606,23.14425354296818,25.625490305995047,22.811842680938213,110.01010096673485,18.14916091767799,158.7424050212719,22.098105444021428,22.383630120061014,23.149029717578117,209.5,367.68191450815783,burkert
NGC5585,external_151,24,ordinary_disk,1,7,7.06,2.943,1.683,0.3638132295719844,2.27,1.53,90.54,3.525101495756688,34.44839483028367,25.6284859552117,7.356137415851248,4.47726320134759,3.8339418859386813,2.763620737287076,26.756319238957985,24.438590673410648,5.7794151180711895,3.6783635373081673,3.17304708463805,1.7366772442871259,23.256251373438936,23.845321802377615,5.318057079711693,3.6265568584826866,2.849634814714925,90.3,94.21760245940189,c4_4
NGC5907,external_151,19,bulge_rich_hsb,1,5,17.3,175.425,21.025,0.10702468821583098,7.88,5.34,449.6,25.224501117042543,111.99569155776305,39.5253053714071,77.73862013401379,6.9432813076922395,18.495370885028485,21.02237212702982,108.48043187709439,35.65519052832922,75.66316338858543,6.182992736968283,13.419073350013173,18.598749537021092,110.2317273819161,41.615250261511676,75.68168392874978,6.579070835993832,10.878799875047662,215.0,253.03119194121146,iso
NGC5985,external_151,33,bulge_rich_hsb,1,3,39.7,208.728,11.586,0.052588578120319175,10.71,7.01,288.95,79.3367368248347,157.41858935598663,40.259354964357286,128.98936086223216,52.56940231062286,67.97128179264496,73.77485198377889,156.9971386901448,33.75194037241757,128.4658422158468,51.00875491110602,67.39248404535394,65.00990229671834,157.7031288017501,26.953187248263816,129.1677659953707,54.32364224394155,66.5642328884208,293.6,250.14240343170675,mond
