galaxy,subset,class,radial_index,radius_m,radius_kpc,v_obs_kms,g_N,A_B,C_B,nu_B,S_Psi,alpha_B,S_rad,sin_alpha_B_S_rad
UGC04483,external_151,low_mass_dwarf,6,3.2399614605659357e+19,1.05,24.3,5.4113530954882336e-12,0.28158996103083295,0.2225124154484861,0.3340990337057936,0.12394402659815984,0.6978649466491763,0.5735879399555156,0.3685779976192406
UGC04483,external_151,low_mass_dwarf,7,3.733669873604554e+19,1.21,24.2,5.140094906000868e-12,0.2644998629004778,0.194653741653383,0.314095831797776,0.13568586693870652,0.7343975727538391,0.6205786528788584,0.4158746621704338
UGC04499,external_151,low_mass_dwarf,0,2.8079665991571444e+19,0.9100000000000001,26.0,1.6772989170093496e-11,0.44184841341691206,0.486012496024046,0.4766480304234076,0.11804226011663582,0.6586548364017397,0.3015164174308519,0.18454421742967042
UGC04499,external_151,low_mass_dwarf,1,5.615933198314289e+19,1.8200000000000003,45.1,1.4951895036826523e-11,0.3452912085508147,0.3788773388906819,0.417726386540617,0.20072724165638495,0.8436471870776928,0.3871961036580184,0.2892635703502518
UGC04499,external_151,low_mass_dwarf,2,8.423899797471432e+19,2.73,57.0,1.2575731028576943e-11,0.31883498253064885,0.2539836938267861,0.3624131844603532,0.26054241841072173,0.9830669437538977,0.5207057623721135,0.43333228247890665
UGC04499,external_151,low_mass_dwarf,3,1.1201009620813662e+20,3.63,62.0,1.0809939770937124e-11,0.28212713677520607,0.18520404848369676,0.31671877696557654,0.3061704573086123,1.060854163237108,0.6302881183973319,0.5500982884746031
UGC04499,external_151,low_mass_dwarf,4,1.403983299578572e+20,4.55,66.9,9.251743278777423e-12,0.24243378512077743,0.13653549870535658,0.2745566214114287,0.34139933533628464,1.110254373047866,0.7273429477260354,0.6515623709306778
UGC04499,external_151,low_mass_dwarf,5,1.681694281912795e+20,5.45,70.6,8.056958989160134e-12,0.21216740442585155,0.1103521711771096,0.24309955022843668,0.3697342534838433,1.1422793061472452,0.7884783557381679,0.7171864772836207
UGC04499,external_151,low_mass_dwarf,6,1.9655766194100008e+20,6.37,72.8,7.00567685768176e-12,0.18537955533315748,0.08960932793036269,0.21529156983208836,0.3929893774964756,1.166031826029923,0.8382782467234983,0.7705413094644391
UGC04499,external_151,low_mass_dwarf,7,2.2463732793257155e+20,7.280000000000001,73.3,6.128968594539227e-12,0.162865415005157,0.0748697128507613,0.19195740440538794,0.4121182879762445,1.183557218056225,0.8743414348485959,0.8096009914671938
UGC04499,external_151,low_mass_dwarf,8,2.5240842616599383e+20,8.18,74.3,5.466887767726535e-12,0.14584163904632094,0.06506044575652574,0.17392379256745208,0.4283502864124045,1.1970744151306232,0.8983470098361257,0.8363385988898879
UGC05005,external_151,low_mass_dwarf,0,2.4068285135632663e+19,0.7799999999999999,14.5,8.725022624971099e-12,0.24916144972877924,0.12648193473867642,0.2701599315748654,0.11508005596142491,0.6952131815939706,0.7453211486596051,0.47741483562268605
UGC05005,external_151,low_mass_dwarf,1,7.220485540689799e+19,2.34,32.6,7.980488822820216e-12,0.1874314255251927,0.10204246858169928,0.22019315573097117,0.19118644343152985,0.8805333720445725,0.8165328089589362,0.629610981603445
UGC05005,external_151,low_mass_dwarf,2,1.2064999343631245e+20,3.91,48.6,7.179654850534892e-12,0.13156303055561278,0.07835090523892868,0.17320956620871808,0.2424375915822075,0.9737306119368231,0.8805054880618888,0.7281682487030986
UGC05005,external_151,low_mass_dwarf,3,1.6878656370757776e+20,5.47,58.1,6.0881974866534085e-12,0.11196227786837622,0.0600016854943852,0.14548444378533426,0.28071988229226563,1.0376814635741556,0.9197151927793675,0.7920846785821981
UGC05005,external_151,low_mass_dwarf,4,2.1723170173699224e+20,7.04,65.9,4.9897436012085805e-12,0.09223587933058044,0.04153484254635104,0.11758159621821077,0.308943697913218,1.0793508089970887,0.9534366966009737,0.8405990261674925
UGC05005,external_151,low_mass_dwarf,5,2.6536827200825757e+20,8.6,72.5,4.327655383642798e-12,0.07872815549834203,0.033269837378863236,0.10043228061528692,0.3313540091793287,1.1072092049961877,0.967666716780378,0.8655335977918673
UGC05005,external_151,low_mass_dwarf,6,3.1381341003767205e+20,10.17,78.6,3.771349843622948e-12,0.06669519637208482,0.02753595462317916,0.08588310836099272,0.3826077222080302,1.1605155768659907,0.9768976085569039,0.8958237790972766
UGC05005,external_151,low_mass_dwarf,7,5.544962613939986e+20,17.97,97.1,2.233857130240712e-12,0.03809544082241855,0.014974795560848627,0.050382803548353824,0.41329849157036475,1.1876153424178804,0.9925117747473357,0.9205348674216113
UGC05005,external_151,low_mass_dwarf,8,6.501522664202311e+20,21.07,99.4,1.917932971615156e-12,0.03265364097974453,0.012725966133381773,0.04339682604791469,0.4240452550743027,1.1963408511172793,0.9945076669319023,0.9255951758135322
UGC05005,external_151,low_mass_dwarf,9,7.010659465148385e+20,22.72,100.0,1.7733470768105992e-12,0.030148421443605564,0.011690303654502862,0.04015264527166864,0.439134014031846,1.2079745120136374,0.9953279642202635,0.930531164462439
UGC05005,external_151,low_mass_dwarf,10,8.828123560646801e+20,28.61,99.1,1.3759165786906021e-12,0.023148140938217113,0.008802640295290067,0.030956691420043127,0.45629119174343014,1.2204776486233817,0.9972823992857472,0.9367108482410351
UGC05253,external_151,bulge_rich_hsb,0,4.0113808559387776e+18,0.13,232.0,7.51703877178526e-11,0.6357390733568229,0.6628523750254445,0.5645106518355556,0.020474794348364245,0.4279951760056877,0.21088716535249205,0.08752822229704296
UGC05253,external_151,bulge_rich_hsb,1,7.714193953728418e+18,0.25,233.0,7.492371227311495e-11,0.6314049734975788,0.6583366685004394,0.5624361873716291,0.040856155000715655,0.48623910827715205,0.21264273060513733,0.09936884309192306
UGC05253,external_151,bulge_rich_hsb,2,1.1725574809667195e+19,0.38,234.0,7.465648054131583e-11,0.6267096986500645,0.6534446530983506,0.5601888508690421,0.061092629363997585,0.5409523893801509,0.21456814297921245,0.11049242975521252
UGC05253,external_151,bulge_rich_hsb,3,1.5736955665605972e+19,0.51,235.0,7.438924880951672e-11,0.6220144238025501,0.6485526376962619,0.5579415143664551,0.0796880935647473,0.5884677177431316,0.21651843343086516,0.12018659680449202
UGC05253,external_151,bulge_rich_hsb,4,1.9439768763395613e+19,0.63,236.0,7.414257336477907e-11,0.6176803239433062,0.6440369311712568,0.5558670499025287,0.09749611260442115,0.6315730238026186,0.21834113148307366,0.1289118955269207
UGC05253,external_151,bulge_rich_hsb,5,2.345114961933439e+19,0.76,237.0,7.387534163297996e-11,0.6129850490957918,0.6391449157691681,0.5536197133999416,0.11522923809660268,0.6721481766154173,0.2203404049500908,0.13719899425018742
UGC05253,external_151,bulge_rich_hsb,6,2.7462530475273167e+19,0.89,238.0,7.360810990118084e-11,0.6082897742482775,0.6342529003670794,0.5513723768973546,0.13156995720272713,0.7075392781969457,0.222365757228553,0.14453011101197458
UGC05253,external_151,bulge_rich_hsb,7,3.1165343573062808e+19,1.01,239.0,7.33614344564432e-11,0.6039556743890335,0.6297371938420743,0.5492979124334282,0.1472598528832371,0.7398054927858437,0.22425882829338006,0.15118280216490831
UGC05253,external_151,bulge_rich_hsb,8,3.517672442900158e+19,1.14,240.0,7.309420272464409e-11,0.5992603995415191,0.6248451784399855,0.5470505759308412,0.16292386631751987,0.770394026717977,0.22633553625420677,0.15762415519510112
UGC05253,external_151,bulge_rich_hsb,9,3.9188105284940366e+19,1.27,240.0,7.282697099284498e-11,0.5945651246940048,0.6199531630378968,0.5448032394282541,0.1773934934357343,0.7972836535705108,0.2284395907228168,0.16343960657938145
UGC05253,external_151,bulge_rich_hsb,10,4.289091838273e+19,1.39,241.0,7.258029554810733e-11,0.5902310248347608,0.6154374565128917,0.5427287749643277,0.19131905622695572,0.8219719396802826,0.23040645571233462,0.16877035709226096
UGC05253,external_151,bulge_rich_hsb,11,4.690229923866878e+19,1.52,242.0,7.231306381630821e-11,0.5855357499872464,0.610545441110803,0.5404814384617407,0.20525321233448693,0.8455744456066646,0.23256437103888894,0.17404007411889105
UGC05253,external_151,bulge_rich_hsb,12,5.091368009460756e+19,1.65,242.0,7.20458320845091e-11,0.5808404751397321,0.6056534257087143,0.5382341019591537,0.21815299306068991,0.8664992913380241,0.234750971460531,0.17889594705327455
UGC05253,external_151,bulge_rich_hsb,13,5.46164931923972e+19,1.77,243.0,7.179915663977145e-11,0.5765063752804881,0.6011377191837092,0.5361596374952272,0.23059333723886477,0.8858475196563238,0.23679524258606158,0.18338641528436297
UGC05253,external_151,bulge_rich_hsb,14,5.862787404833597e+19,1.9,244.0,7.153192490797233e-11,0.5718111004329738,0.5962457037816205,0.5339123009926402,0.24306652554765304,0.9044981089918902,0.23903834929656337,0.18791164273291705
UGC05253,external_151,bulge_rich_hsb,15,6.263925490427475e+19,2.03,244.0,7.126469317617322e-11,0.5671158255854594,0.5913536883795317,0.5316649644900532,0.25509172941274005,0.9217945021005622,0.241311554708961,0.1922498953772749
UGC05253,external_151,bulge_rich_hsb,16,6.665063576021353e+19,2.16,244.0,7.09974614443741e-11,0.5624205507379451,0.5864616729774429,0.5294176279874662,0.2662528596022703,0.9372930246514134,0.24361536041788523,0.1963438952920666
UGC05253,external_151,bulge_rich_hsb,17,7.035344885800316e+19,2.28,245.0,7.075078599963646e-11,0.5580864508787011,0.5819459664524379,0.5273431635235397,0.27704264924902877,0.9517445980199634,0.24576955214101515,0.20016186768038308
UGC05253,external_151,bulge_rich_hsb,18,7.436482971394195e+19,2.41,245.0,7.048355426783734e-11,0.5533911760311867,0.5770539510503492,0.5250958270209527,0.2878867663548318,0.9658151453524921,0.24813364931866702,0.20409310286603788
UGC05253,external_151,bulge_rich_hsb,19,7.837621056988073e+19,2.54,246.0,7.021632253603823e-11,0.5486959011836724,0.5721619356482603,0.5228484905183657,0.297968656840535,0.9785126014997406,0.25052986792374954,0.20785659883244562
UGC05253,external_151,bulge_rich_hsb,20,8.207902366767037e+19,2.66,246.0,6.996964709130058e-11,0.5443618013244284,0.5676462291232554,0.5207740260544392,0.30773071606692554,0.9904145578827178,0.25277073879744705,0.2113803822735101
UGC05253,external_151,bulge_rich_hsb,21,8.609040452360915e+19,2.79,246.0,6.970241535950146e-11,0.539666526476914,0.5627542137211665,0.5185266895518522,0.3175573825228283,1.0020789581855698,0.2552302552974126,0.21505508139162988
UGC05253,external_151,bulge_rich_hsb,22,9.010178537954792e+19,2.92,247.0,6.943518362770235e-11,0.5349712516293996,0.5578621983190778,0.5162793530492652,0.3267072622525467,1.0126718240393333,0.2577234998267295,0.21861392227938448
UGC05253,external_151,bulge_rich_hsb,23,9.380459847733756e+19,3.04,247.0,6.918850818296471e-11,0.5306371517701557,0.5533464917940728,0.5142048885853387,0.3355797125328142,1.0226450237253082,0.2600553852901289,0.22195450304437894
UGC05253,external_151,bulge_rich_hsb,24,9.781597933327634e+19,3.17,247.0,6.89212764511656e-11,0.5259418769226414,0.5484544763919841,0.5119575520827517,0.34452362985966156,1.0324765931641626,0.2626151030700427,0.2254738050415866
UGC05253,external_151,bulge_rich_hsb,25,1.0182736018921511e+20,3.3,247.0,6.865404471936648e-11,0.521246602075127,0.5435624609898952,0.5097102155801647,0.35286307425870606,1.0414555918833124,0.26521024573871116,0.22891361486146558
UGC05253,external_151,bulge_rich_hsb,26,1.0553017328700475e+20,3.42,247.0,6.840736927462884e-11,0.516912502215883,0.5390467544648903,0.5076357511162383,0.36096030980111277,1.0499405693281991,0.2676377247835234,0.23214726380213863
UGC05253,external_151,bulge_rich_hsb,27,1.0954155414294353e+20,3.55,248.0,6.814013754282972e-11,0.5122172273683687,0.5341547390628014,0.5053884146136512,0.3691333675900523,1.0583490853595146,0.2703026943691057,0.2355815585446503
UGC05253,external_151,bulge_rich_hsb,28,1.1355293499888232e+20,3.68,248.0,6.78729058110306e-11,0.5075219525208543,0.5292627236607127,0.5031410781110642,0.37676365095302505,1.0660674911682675,0.273004880927168,0.23896271027315566
UGC05253,external_151,bulge_rich_hsb,29,1.1725574809667194e+20,3.8,248.0,6.762623036629296e-11,0.5031878526616103,0.5247470171357077,0.5010666136471378,0.38418122220691847,1.0733835406708476,0.27553278949775556,0.242143726007918
UGC05253,external_151,bulge_rich_hsb,30,1.2126712895261073e+20,3.93,248.0,6.735899863449384e-11,0.49849257781409595,0.519855001733619,0.4988192771445507,0.3916771293543562,1.0806680645221345,0.27830834466322285,0.2455437956233382
UGC05253,external_151,bulge_rich_hsb,31,1.252785098085495e+20,4.06,248.0,6.709176690269473e-11,0.49379730296658164,0.5149629863315301,0.4965719406419637,0.3986832909560928,1.0873854445195286,0.28112300924015415,0.24891044256504316
UGC05253,external_151,bulge_rich_hsb,32,1.2898132290633913e+20,4.18,248.0,6.684509145795708e-11,0.4894632031073376,0.5104472798065252,0.49449747617803724,0.40550162976570436,1.0937686439850571,0.2837564540757212,0.25207889280459705
UGC05253,external_151,bulge_rich_hsb,33,1.3299270376227791e+20,4.31,248.0,6.657785972615796e-11,0.4847679282598233,0.5055552644044364,0.4922501396754502,0.41239946154846185,1.100151709365967,0.2866482269833291,0.2554827323308675
UGC05253,external_151,bulge_rich_hsb,34,1.3700408461821672e+20,4.44,248.0,6.631062799435885e-11,0.48007265341230887,0.5006632490023476,0.4900028031728632,0.4188534321837253,1.1060624089580327,0.28958110736865084,0.2588683816337572
UGC05253,external_151,bulge_rich_hsb,35,1.4070689771600632e+20,4.56,248.0,6.606395254962121e-11,0.47573855355306494,0.4961475424773426,0.48792833870893676,0.4251407269151717,1.111690534067009,0.29232548022527133,0.2620549197510414
UGC05253,external_151,bulge_rich_hsb,36,1.4471827857194513e+20,4.69,248.0,6.579672081782209e-11,0.47104327870555057,0.4912555270752538,0.48568100220634974,0.43150767285513614,1.1173406965808699,0.2953394169490841,0.2654920164737302
UGC05253,external_151,bulge_rich_hsb,37,1.487296594278839e+20,4.82,248.0,6.552948908602297e-11,0.4663480038580362,0.48636351167316505,0.4834336657037627,0.43747070568307533,1.1225927531567468,0.2983965702259022,0.26892305550685724
UGC05253,external_151,bulge_rich_hsb,38,1.5243247252567356e+20,4.940000000000001,248.0,6.528281364128534e-11,0.46201390399879216,0.48184780514816,0.4813592012398362,0.4414376449817387,1.126222314386487,0.3012575623937486,0.2719735056878553
UGC05253,external_151,bulge_rich_hsb,39,1.539753113164192e+20,4.99,248.0,6.518003220597798e-11,0.46020802905744057,0.4799662607627413,0.48049484104653356,0.44442828691910763,1.1287196599051215,0.3024608405997336,0.2733838217024317
UGC05253,external_151,bulge_rich_hsb,40,1.564438533816123e+20,5.069999999999999,248.0,6.501558190948622e-11,0.45731862915127786,0.4769557897460713,0.47911186473724926,0.4491786592829735,1.1326489349652522,0.30439993872685195,0.27564607975785815
UGC05253,external_151,bulge_rich_hsb,41,1.6045523423755108e+20,5.2,248.0,6.474835017768711e-11,0.45262335430376355,0.4720637743439825,0.47686452823466224,0.45753245181514063,1.139382109093501,0.307587757147437,0.2794051195856682
UGC05253,external_151,bulge_rich_hsb,42,1.681694281912795e+20,5.45,247.0,6.423444300115034e-11,0.4435939795970052,0.46265605241688873,0.4725427272681487,0.46556428109472886,1.1463981316545042,0.3138488115641312,0.28600624923735923
UGC05253,external_151,bulge_rich_hsb,43,1.721808090472183e+20,5.58,247.0,6.396721126935123e-11,0.4388987047494909,0.45776403701479995,0.47029539076556176,0.47069563808800824,1.150651866648876,0.3171740385229568,0.2895894205282618
UGC05253,external_151,bulge_rich_hsb,44,1.7588362214500794e+20,5.7,247.0,6.372053582461358e-11,0.43456460489024684,0.45324833048979496,0.46822092630163525,0.4757074016886715,1.154718173087089,0.3202866148609008,0.2929601093489125
UGC05253,external_151,bulge_rich_hsb,45,1.7989500300094672e+20,5.830000000000001,247.0,6.345330409281447e-11,0.4298693300427325,0.4483563150877061,0.46597358979904824,0.49049490435153315,1.165189892809379,0.32370609644022286,0.29744164611620855
UGC05253,external_151,bulge_rich_hsb,46,1.9964333952249145e+20,6.47,247.0,6.180995673926214e-11,0.4125366364994196,0.4245596750527905,0.45505603945688183,0.5039797797281925,1.1778116746760516,0.3410659297948026,0.31506654619503716
UGC05253,external_151,bulge_rich_hsb,47,2.033461526202811e+20,6.590000000000001,246.0,6.139477794937165e-11,0.41117549308336376,0.42019158953737773,0.4530567716333464,0.507225969979068,1.1807493977848893,0.34438742935595196,0.3185209086471961
UGC05253,external_151,bulge_rich_hsb,48,2.0550612692732507e+20,6.660000000000001,246.0,6.115259032193551e-11,0.4103814927573312,0.4176435396533869,0.4518905320696174,0.5094170458179547,1.1826325676264142,0.3463453415395904,0.32057919378005284
UGC05253,external_151,bulge_rich_hsb,49,2.0735753347621985e+20,6.719999999999999,246.0,6.094500092699027e-11,0.40970092104930333,0.41545949689568057,0.45089089815784966,0.5125776022923131,1.185009566011896,0.34803562776397956,0.32245593860904026
UGC05253,external_151,bulge_rich_hsb,50,2.1136891433215862e+20,6.85,246.0,6.04952239046089e-11,0.4082263490152429,0.4107274042539834,0.4487250246823529,0.5166551907295004,1.1884570477758711,0.351736584671249,0.3263392366866655
UGC05253,external_151,bulge_rich_hsb,51,2.1507172742994828e+20,6.97,246.0,6.00800451147184e-11,0.4068652055991871,0.40635931873857056,0.4467257568588175,0.5206474036377422,1.1917412329270731,0.35520045080980195,0.32998644237036384
UGC05253,external_151,bulge_rich_hsb,52,2.1908310828588705e+20,7.1,246.0,5.963026809233704e-11,0.40539063356512667,0.4016272260968734,0.44455988338332075,0.5247103177157796,1.1951106043925148,0.35900538632226364,0.3339670014962679
UGC05253,external_151,bulge_rich_hsb,53,2.2309448914182586e+20,7.23,246.0,5.918049106995566e-11,0.40391606153106624,0.3968951334551762,0.44239400990782396,0.5428049404842822,1.206262779634299,0.3628657297172521,0.3390218805120552
UGC05253,external_151,bulge_rich_hsb,54,2.5672837478008177e+20,8.32,246.0,5.540928372845033e-11,0.3915523421685595,0.35721835669017665,0.4242339938440437,0.5778013993635869,1.2325541208696922,0.3975444946591084,0.37501938919189093
UGC05253,external_151,bulge_rich_hsb,55,3.085677581491367e+20,9.999999999999998,245.0,4.959678066998341e-11,0.3724963343437785,0.2960651594743976,0.39624424431454747,0.6108472059649674,1.260186058533351,0.4601633898625955,0.4381432946840201
UGC05253,external_151,bulge_rich_hsb,56,3.582471672111477e+20,11.61,245.0,4.402646523895259e-11,0.35423432684503003,0.23746001214260934,0.3694207343487802,0.6377625609238481,1.2830264048304545,0.5327007630693622,0.5107956751225765
UGC05253,external_151,bulge_rich_hsb,57,4.119379571290975e+20,13.35,246.0,3.8910661693505374e-11,0.3287685731888108,0.19119549470872427,0.3402779402027814,0.6595794748320941,1.299725640666018,0.6058417352121752,0.5837192778508664
UGC05253,external_151,bulge_rich_hsb,58,4.6223450170740684e+20,14.980000000000002,245.0,3.495223626289433e-11,0.29962908895406604,0.16360077703989223,0.31283602616216855,0.6768866258052619,1.3100481311472527,0.6614622072037081,0.6391030390751968
UGC05253,external_151,bulge_rich_hsb,59,5.12531046285716e+20,16.61,245.0,3.099381083228329e-11,0.2704896047193214,0.13600605937106025,0.2853941121215558,0.6916278943160228,1.319240352786827,0.7203815388347568,0.6977084626794371
UGC05253,external_151,bulge_rich_hsb,60,5.659132684455167e+20,18.34,245.0,2.679253721574519e-11,0.23956242206526715,0.1067184142378827,0.2562686450723164,0.7037637012541236,1.3276784064491616,0.7852462690488258,0.7621538384899229
UGC05253,external_151,bulge_rich_hsb,61,6.16209813023826e+20,19.97,245.0,2.377919291185176e-11,0.21493035460124044,0.09005276009279051,0.23216905886015418,0.713668593383773,1.332984548065267,0.8270787942262562,0.8038013189632156
UGC05253,external_151,bulge_rich_hsb,62,6.665063576021353e+20,21.6,245.0,2.104316601437994e-11,0.19162090917798827,0.0765940470931077,0.20905021986491695,0.7222860121306215,1.3372344924594455,0.8619797774716587,0.8385754769052876
UGC05253,external_151,bulge_rich_hsb,63,7.198885797619359e+20,23.33,244.0,1.8139284706020278e-11,0.16688143642815628,0.062309646179333954,0.18451304718899036,0.733049339779399,1.3421665961045703,0.896885579022435,0.8735467071591277
UGC05253,external_151,bulge_rich_hsb,64,8.23875914258195e+20,26.7,243.0,1.3596603047650296e-11,0.12718353118051162,0.042245648432493704,0.1439853629570152,0.7431334020212602,1.347324583684977,0.9426602842130789,0.919220029882816
UGC05253,external_151,bulge_rich_hsb,65,9.241604356566644e+20,29.95,239.0,1.0205946817685956e-11,0.09644970678632556,0.02979561744800706,0.11136339680231905,0.7504251142897819,1.3505126801008083,0.967884234740438,0.9444958057922742
UGC05253,external_151,bulge_rich_hsb,66,1.0281477701529236e+21,33.32,231.0,7.613545610166638e-12,0.0729479160490433,0.02126583197048207,0.08573829146684692,0.755849724515285,1.352695002784507,0.9820935270256459,0.9588277680879226
UGC05253,external_151,bulge_rich_hsb,67,1.1318265368910335e+21,36.68,219.0,5.560050098423243e-12,0.054328871651892416,0.015280914329843782,0.06490705417718454,0.7597384909290261,1.3541480601511775,0.990179017009827,0.9670320118656659
UGC05253,external_151,bulge_rich_hsb,68,1.232419626047652e+21,39.94,210.0,4.235422795681944e-12,0.0424415828019011,0.01180945735258616,0.051334338497861585,0.7627274380319163,1.355139958299307,0.9939742232950297,0.9709499527234429
UGC05253,external_151,bulge_rich_hsb,69,1.3360983927857619e+21,43.3,210.0,3.0721133269945774e-12,0.0320579708489578,0.008937798154038664,0.03935299921126682,0.7650057760536693,1.355881545426808,0.9964950363422981,0.9735702413672408
UGC05253,external_151,bulge_rich_hsb,70,1.440085727282021e+21,46.67,212.0,2.3675538301970087e-12,0.025791400865484513,0.0073194015695958944,0.03200887514878469,0.7667973699868461,1.3564173945135363,0.9976626180442212,0.9748248327115617
UGC05253,external_151,bulge_rich_hsb,71,1.5403702486804904e+21,49.919999999999995,213.0,1.743096292472304e-12,0.020240827989636136,0.0059076870649668765,0.025481959259049454,0.7682042281337332,1.3568383646263178,0.9984968683948704,0.9757293223682028
UGC05253,external_151,bulge_rich_hsb,72,1.6443575831767495e+21,53.29,218.0,1.3821287965276543e-12,0.016953140462585295,0.0050874032696045105,0.021551817290595996,0.769402140708435,1.357182084405153,0.9989047729799141,0.976200770160184
UGC05414,external_151,low_mass_dwarf,0,2.09826075541413e+19,0.68,20.5,1.3624173847916689e-11,0.4446677604225806,0.5160953256865575,0.48675854511948796,0.09390465463235988,0.5867986108337104,0.28472684498320516,0.15765268801004256
UGC05414,external_151,low_mass_dwarf,1,4.227378286643173e+19,1.37,34.6,1.2559389055356099e-11,0.3547948978985024,0.4290058724671318,0.4377521130139287,0.16399409796296183,0.7528034838619526,0.34746565670006935,0.2375578763373729
UGC05414,external_151,low_mass_dwarf,2,6.325639042057302e+19,2.05,46.0,1.115130111039678e-11,0.33730259119622275,0.30954774796870244,0.3911344192736313,0.21803979785610159,0.8986119685273244,0.4523356332890566,0.3539360509282144
UGC05414,external_151,low_mass_dwarf,3,8.454756573286346e+19,2.74,51.8,9.974322120736167e-12,0.3093091127866706,0.2335145194934759,0.35041999137610313,0.2608499948047155,0.988760658054648,0.5499698300360749,0.4594147249601489
UGC05414,external_151,low_mass_dwarf,4,1.0553017328700475e+20,3.42,56.8,8.930992682322434e-12,0.27736572489245265,0.1794354849077623,0.3134969292120371,0.2953622166115997,1.048613569978563,0.639989868662374,0.5547000474487339
UGC05414,external_151,low_mass_dwarf,5,1.268213485992952e+20,4.11,61.4,8.013592040032882e-12,0.24983219560891584,0.14807019833712076,0.2838600527563569,0.3241444014300304,1.0888315992201039,0.7040705839534541,0.6238670459939162
UGC05716,external_151,low_mass_dwarf,0,3.178247908936108e+19,1.03,39.15,9.669647014871553e-12,0.36254590720269686,0.27034458679018186,0.376421281537741,0.10777819061002503,0.6713426966220853,0.4956298929129257,0.3083005587604072
UGC05716,external_151,low_mass_dwarf,1,6.387352593687129e+19,2.07,49.15,7.951821323731975e-12,0.24437608443022624,0.1719963858062828,0.2927917843193445,0.17617770700458818,0.8376848662977402,0.6650743514330754,0.4942139971976605
UGC05716,external_151,low_mass_dwarf,2,9.534743726808325e+19,3.09,55.05,5.875937861323367e-12,0.20958246825020233,0.11752873666499414,0.2443524736249697,0.22571571024762846,0.9503462026559112,0.7768894800305217,0.6320903608733693
UGC05716,external_151,low_mass_dwarf,3,1.2743848411559346e+20,4.13,59.35,4.412549896510856e-12,0.17853539020052292,0.08294515073839011,0.20680459218208877,0.2633853834857073,1.018903292623815,0.8535814368383957,0.726853214327948
UGC05716,external_151,low_mass_dwarf,4,1.5922096320495455e+20,5.16,63.85,3.6410472782674015e-12,0.15238250165922448,0.07043571480573607,0.18190519330653893,0.29361400918330094,1.060881528159024,0.8864256316871112,0.7736599681102722
UGC05716,external_151,low_mass_dwarf,5,1.9131201005246477e+20,6.2,68.2,3.1465369244719307e-12,0.13539368080375305,0.06194012191980838,0.16462610638036088,0.31890912887104134,1.0926076752729545,0.9074660408185478,0.8056754935488435
UGC05716,external_151,low_mass_dwarf,6,2.2309448914182586e+20,7.23,71.7,2.7571597710592556e-12,0.12189130209279021,0.05498533573133775,0.15028725187053238,0.3403684697724559,1.117204024983356,0.923671525961955,0.8302687235464801
UGC05716,external_151,low_mass_dwarf,7,2.5487696823118692e+20,8.26,73.5,2.507727082647429e-12,0.1121237237827366,0.049842806176235606,0.13928351207152795,0.35899520763964166,1.1369514963450063,0.935083850609916,0.8484541645146326
UGC05716,external_151,low_mass_dwarf,8,2.8635087956239886e+20,9.28,73.15,2.27556364736365e-12,0.10286114888878317,0.044979763538604875,0.12876529942092288,0.3755358181825501,1.153339641910331,0.9452525533302384,0.8640771464879867
UGC05716,external_151,low_mass_dwarf,9,3.1905906192620736e+20,10.34,72.5,2.081759159172832e-12,0.0945532483195985,0.040677815540710954,0.11905716050738321,0.39036073931952336,1.1671636840961515,0.9538072556400546,0.8771595928360687
UGC05716,external_151,low_mass_dwarf,10,3.517672442900159e+20,11.4,73.0,1.904126903457674e-12,0.08678791599065576,0.03673249337346959,0.10989005359958146,0.4028893444537275,1.1782709669232727,0.9612007873981012,0.888097621785784
UGC05716,external_151,low_mass_dwarf,11,3.816983168304821e+20,12.37,74.7,1.756175124108886e-12,0.08017167458015392,0.033444073517125084,0.1019896694649278,0.4135784945058363,1.1873363592801822,0.967015581972175,0.8967867586938657
UGC05721,calibration_24,bulge_rich_hsb,0,2.7771098233422305e+18,0.09000000000000001,16.5,5.717478305570226e-11,0.8988140431981889,1.2276511518058164,0.674907559868677,0.03613143094825941,0.46428558533150066,0.10769467196071689,0.04822396475560779
UGC05721,calibration_24,bulge_rich_hsb,1,8.331329470026692e+18,0.27,38.5,5.384535017313676e-11,0.8411782919538794,1.0951890087700162,0.6455487606825872,0.06832967467872855,0.538326281073867,0.12391605863206727,0.06353172719326099
UGC05721,calibration_24,bulge_rich_hsb,2,1.3885549116711152e+19,0.45,47.4,5.0515917290571255e-11,0.78354254070957,0.9627268657342158,0.6161899614964973,0.09711893311068802,0.6081043916608448,0.14425380191732287,0.08241402908206429
UGC05721,calibration_24,bulge_rich_hsb,3,1.9439768763395613e+19,0.63,55.5,4.7186484408005745e-11,0.7259067894652604,0.8302647226984154,0.5868311623104074,0.12292971505609573,0.6744987944193044,0.17029241577937096,0.10634862579978993
UGC05721,calibration_24,bulge_rich_hsb,4,2.4993988410080076e+19,0.81,56.4,4.3857051525440235e-11,0.6682710382209509,0.6978025796626152,0.5574723631243176,0.14611852085239369,0.7383067137213685,0.2044966134244122,0.13763368636854184
UGC05721,calibration_24,bulge_rich_hsb,5,3.0548208056764535e+19,0.99,59.8,4.052761864287474e-11,0.6106352869766414,0.5653404366268149,0.5281135639382277,0.1669827320476856,0.8002470221579709,0.2509007633307271,0.18002836581672427
